id,name,type,chapter,composite,subtasks,daily_level,camp,occupation,min_prestige,sns,can_giveup,can_help,can_loop,max_loop,time_limit,accept_itemid,snpc,enpc,stalk,etalk,pcon,pack,task_accept,task_down ,task_reward,pre_tid,next_tid,min_lv,max_lv,kill_cdt,item_cdt,use_item,r_exp,r_silver,r_gold,r_jade,r_prestige,r_item,r_master,r_conjugal,r_integral,r_point,can_entrust,entrust_token,entrust_silver,entrust_gold,entrust_time
10105,一念祸福,1,,0,,0,,,,0,0,0,0,0,0,0,200000023,200000020,"[{200000023:""最近有关于朝歌南面的事宜,必须慎重处理.签文如是说,请回复侯爷.""}]","[{200000020:""签文所示,必有其理.""}]","{200000023:""切忌勿近南方.""}",,0,0,0,60,62,30,0,,,,,,,,,,,,,,,,,,
10106,冀州除妖,1,,0,,0,,,,0,0,0,0,0,0,0,200000020,200000020,"[{200000020:""冀州地处朝歌南面,最近百姓常报有妖物阻扰官道,难道签文所指就是冀州?不管如何,你先到冀州雨泽林消灭恶狼20只,先保百姓安全.""}]","[{200000020:""{player}真是为我朝百姓做不少好事啊!""}]","{200000020:""连你都无法除灭恶狼,莫非南面真的祸劫大商?""}",,0,"去{inst10005|100014,雨泽林}击杀20只恶狼{inst10005|100014,恶狼}",0,61,63,31,0,{100014:20},,,,,,,,,,,,,,,,,
10107,宫中谣传,1,,0,,0,,,,0,0,0,0,0,0,0,200000020,200000024,"[{200000020:""最近宫中传出闹鬼一事,虽说可能是某些人的幻觉无伤大雅.但也不可以在这个时候让它广为流传.{player}去平息一下谣言.""}]","[{200000024:""夜里总是不时有白光闪过.""}]","{200000020:""宫中果真闹鬼?""}",,0,0,0,62,64,31,0,,,,,,,,,,,,,,,,,,
10108,追踪妖魅,1,,0,,0,,,,0,0,0,0,0,0,0,200000024,200000025,"[{200000024:""宫中的白光闪过之后,就会有一些宫女的衣服首饰之类的物件丢失了,听说宫里已经有很多人见过了,白光从四面八方来,但是都向南门飞出.""}]","[{200000025:""的确最近是有很多白光闪过.""}]","{200000024:""白光全部都向南门飞去,不知道南门有什么吸引它们.""}",,0,0,0,63,65,32,0,,,,,,,,,,,,,,,,,,
10109,寻觅妖源1,1,,0,,0,,,,0,0,0,0,0,0,0,200000025,200000025,"[{200000025:""白光一闪就过,没有人看得出是什么东西,不过在闪过后,就会看到地上有些白色的狐狸毛,但是狐狸也不会跑得如此快啊!""}]","[{200000025:""估计此事与平川岭的狐狸有关.""}]",,,0,0,0,64,66,32,0,,,,,,,,,,,,,,,,,,
10110,寻觅妖源2,1,,0,,0,,,,0,0,0,0,0,0,0,200000025,200000026,"[{200000025:""我们经常到冀州平川岭巡山时,都会见到许多白狐狸,不过它们的速度没有像白光那样快,看来你要去一趟平川岭,才能知道端倪了.还有,冀州侯爷苏护正需要一批白狐狸皮送人,你顺道帮忙猎杀一些吧.""}]","[{200000026:""少侠之名早已威震朝歌,此等小事还要劳烦少侠出手,真是折杀老夫.""}]","{200000025:""平川岭有许多白狐狸出没.""}",,0,"去{inst10006|100015,平川岭}击杀{inst10006|100015,白狐}",0,65,67,33,0,,{11003:15},{11003:15},,,,,,,,,,,,,,,
10111,初见艳后,1,,0,,0,,,,0,0,0,0,0,0,0,200000026,200000027,"[{200000026:""{player}光临冀州,乃我冀州之福啊.我身旁这位就是小女妲己,我与你引见引见.""}]","[{200000027:""小女子苏妲己见过{player},""}]","{200000026:""身旁就是小女.""}",,0,0,0,66,68,33,0,,,,,,,,,,,,,,,,,,
10112,美人请求,1,,0,,0,,,,0,0,0,0,0,0,0,200000027,200000027,"[{200000027:""冀州雨泽林处常有来自朝歌的流氓出没,经常欺负过往的百姓,尤其是年轻女子,{player}正气凛然,可否帮助百姓赶走流氓.""}]","[{200000027:""{player}拯救万民,实乃我大商之福,小女子代为谢过了.""}]","{200000027:""雨泽林就是冀州流氓出没之地.""}",,0,"去{inst10005|100016,平川岭}击杀25{inst10005|100016,流氓}",0,67,69,34,0,,,,,,,,,,,,,,,,,,
10113,苏护献媚,1,,0,,0,,,,0,0,0,0,0,0,0,200000027,200000026,"[{200000027:""我父亲有要事与你商量.""}]","[{200000026:""{player}来得正好,我正有要事找你.""}]","{200000027:""我父亲有要事与你商量.""}",,0,0,0,68,70,34,0,,,,,,,,,,,,,,,,,,
10114,送礼入宫,1,,0,,0,,,,0,0,0,0,0,0,200005,200000026,200000028,"[{200000026:""由少侠猎杀的白狐皮,我已精制成大衣,麻烦少侠代为送入宫中,交予伯夷.此事由少侠来做,我放心百倍.""}]","[{200000028:""苏侯爷又送白狐皮来了.""}]","{200000026:""白狐皮在宫中算是珍贵之物,所以宫里时常有需求.""}",,0,0,0,69,70,35,0,,,200005:1,,,,,,,,,,,,,,,
10115,纣王召见,1,,0,,0,,,,0,0,0,0,0,0,0,200000028,200000018,"[{200000028:""陛下最近常常念叨着你,请少侠速去皇上那里.""}]","[{200000018:""可见到你了.""}]","{200000028:""陛下念叨你了.""}",,0,0,0,70,72,35,0,,,,,,,,,,,,,,,,,,
10116,皇上密令,1,,0,,0,,,,0,0,0,0,0,0,0,200000018,200000018,"[{200000018:""宫中闹鬼一事,据闻与冀州白狐有关,我也知晓武成王为大商卜卦一事,虽然我对卜卦之说半信半疑,但为了大商天下,我也不容忽视.""}]","[{200000018:""看来我也要暗地里做一些事情.""}]",,,0,0,0,71,73,36,0,,,,,,,,,,,,,,,,,,
10117,密探冀州,1,,0,,0,,,,0,0,0,0,0,0,0,200000018,200000029,"[{200000018:""狐狸只是一种低等动物,怎可在宫中自有出入,其中必有因由.你再到冀州狐狸出没之地去查探一下.""}]","[{200000029:""呜~~~呜~~~.""}]","{200000018:""白色狐狸真是罕见.""}",,0,0,0,72,74,36,0,,,,,,,,,,,,,,,,,,
10118,慈悲善报,1,,0,,0,,,,0,0,0,0,0,0,0,200000029,200000029,"[{200000029:""呜~~~~呜~~~.""}]","[{{player:""好了,伤势暂时不会有问题了.""}]",,,0,0,0,73,75,37,0,,,,,,,,,,,,,,,,,,
10119,惊天秘密,1,,0,,0,,,,0,0,0,0,0,0,0,200000029,200000029,"[{200000029:""谢谢你出手相救.""},{0:""你能说人话?""},{200000029:""我本是在轩辕坟里面修炼的其中一只小狐妖,我还有许多姐妹都在轩辕坟里修炼,前些日子来了个上仙,吩咐我们到宫中偷取一些宫女衣服发饰,还叫我们学习一下宫中礼仪,我在偷衣服时,不慎被人打伤了.""}]","[{{player}:""竟有如此奇怪之事.""}]",,,0,0,0,74,76,37,0,,,,,,,,,,,,,,,,,,
10120,无从解释,1,,0,,0,,,,0,0,0,0,0,0,0,200000029,200000018,"[{200000029:""我也不知道是什么上仙来吩咐,反正姐姐们都很怕她."",0:""此等怪事,看来一定要回禀皇上再作定议.""}]","[{200000018:""有上仙指派狐妖到宫里偷衣服?到底所谓何事呢?莫非朕得罪了狐仙?就算得罪了,也不应该来偷衣服嘛!朕真的不明白.""}]","{200000029:""再也不去皇宫偷衣服了.""}",,0,0,0,75,77,38,0,,,,,,,,,,,,,,,,,,
10121,朝歌来喜,1,,0,,0,,,,0,0,0,0,0,0,0,200000018,200000020,"[{200000018:""朝中有大臣提议要在朝歌办一次喜事,冲喜一下朝歌城与众同乐,并消除最近在朝歌城不好的传闻,大臣提议朕再选一妃嫔.你去一趟武成王处,他有要事找你.""}]","[{200000020:""人逢喜事精神爽啊!""}]","{200000018:""为安定天下人心,朕又要娶一次老婆.""}",,0,0,0,76,78,38,0,,,,,,,,,,,,,,,,,,
10122,朝歌选秀,1,,0,,0,,,,0,0,0,0,0,0,0,200000020,200000028,"[{200000020:""皇上正值壮年身为一国之君,后宫妃嫔必为正统,才可保证皇室血统纯正,现有不少诸侯欲将家中适龄之女上举参选,朝歌叔齐负责选秀之事,你可去看看美女.""}]","[{200000028:""个个美女都是诸侯之女,都不敢得罪啊.""}]","{200000020:""选秀会有很多美女在场快去看看.""}",,0,0,0,77,79,39,0,,,,,,,,,,,,,,,,,,
10123,妲己失踪,1,,0,,0,,,,0,0,0,0,0,0,0,200000028,200000026,"[{200000028:""各地诸侯准备接受挑选的美女都已经到了,唯独缺了冀州侯之女妲己,你去问问苏护,到底怎么回事?""}]","[{200000026:""少侠你来了,你要救救本侯啊!""}]","{200000028:""护送妲己由冀州侯苏护负责,怎么还未到呢?""}",,0,0,0,78,80,39,0,,,,,,,,,,,,,,,,,,
10124,妲己遇劫,1,,0,,0,,,,0,0,0,0,0,0,0,200000026,200000025,"[{200000026:""小女在送往朝歌途中,就到驿站的时候,被一股黑风卷走,现在下落不明,若是到了大婚之期,还未找到小女,我便成了欺君罪臣了.我刚听闻冀州驿站的士兵好像有小女的消息,少侠你代我去求证一下吧.""}]","[{200000025:""现在的妖怪真多.""}]","{200000026:""小女有消息了吗?""}",,0,0,0,79,81,40,0,,,,,,,,,,,,,,,,,,
10125,营救妲己,1,,0,,0,,,,0,0,0,0,0,0,0,200000025,200000020,"[{200000025:""那天,我在冀州轩辕坟附近听到有女子哭声,但是又见不到人影,迎娶嫁妆都散落在轩辕坟.传说轩辕坟里有一只千年九尾狐,我想估计是被九尾狐抓去了.""}]","[{200000020:""谢{player}出手,皇上大婚得以顺利举行.""}]","{200000025:""估计苏侯爷之女在轩辕坟里.""}",,0,"去{inst10007|100017,轩辕坟}击杀{inst10007|100017,九尾狐}",0,80,82,40,0,,,,,,,,,,,,,,,,,,
10126,大婚之日,1,,0,,0,,,,0,0,0,0,0,0,0,200000020,200000018,"[{200000020:""皇上正在举行大婚,少侠你也去道贺一番吧.""}]","[{200000018:""爱卿快来与朕畅饮一杯.""}]","{200000020:""快去敬皇上一杯.""}",,0,0,0,81,83,41,0,,,,,,,,,,,,,,,,,,
10127,关怀下属,1,,0,,0,,,,0,0,0,0,0,0,0,200000018,200000046,"[{200000018:""据闻陈塘关李靖家中特闻事变,估今不能上朝贺朕,李靖乃一介忠良,深得朕心,朕相当忧心,你代朕去慰问一下李爱卿吧.""}]","[{200000046:""承蒙皇上忧心,臣最该万死.""}]","{200000018:""李爱卿现在如何了?""}",,0,0,0,82,84,41,0,,,,,,,,,,,,,,,,,,
10128,怀胎三年,1,,0,,0,,,,0,0,0,0,0,0,0,200000046,200000047,"[{200000046:""我夫人怀胎三年有余,至今未见产出,我怀疑所怀并非我类,如若真是妖怪,不如早早除之.但夫人不愿,我也无可奈何.{player}仙风道骨,看来亦非凡人.望少侠能劝说夫人,不然若产下妖怪,必定为祸人间.""}]","[{200000047:""三年还未出生,这胎是仙是妖啊?""}]","{200000046:""夫人是否决定除去怀中之胎.""}",,0,0,0,83,85,42,0,,,,,,,,,,,,,,,,,,
10129,莲池采香,1,,0,,0,,,,0,0,0,0,0,0,200006,200000047,200000047,"[{200000047:""其实我这腹中胎儿也不是完全没有动静,因为每年莲香池莲花盛开之际,我一闻到莲花香气,胎儿就宠宠欲动,估计此子与莲有缘.今年又到了莲花盛开之际,我想再闻一次莲花香,如果此子再不出世,我便将他除去.""}]","[{200000047:""希望这次宝宝能顺利出生.""}]","{200000047:""希望再闻一次莲花香气,胎儿就出生.""}",,0,0,0,84,86,42,0,,,,,,,,,,,,,,,,,,
10130,静候佳音,1,,0,,0,,,,0,0,0,0,0,0,0,200000047,200000046,"[{200000047:""相公又为龙王三太子之事苦恼了,我胎儿的事先不要紧,少侠请到我相公之处,看看发生了什么事吧.""}]","[{200000046:""三太子是这次真是太过分了.""}]","{200000047:""不知龙王三太子又在我陈塘关犯了什么事了?""}",,0,0,0,85,87,43,0,,,,,,,,,,,,,,,,,,
10131,狗仗人势,1,,0,,0,,,,0,0,0,0,0,0,0,200000046,200000046,"[{200000046:""龙王三太子仗着父亲东海龙王之名无恶不作,现在连他手下的一些虾兵蟹将都开始目中无人,就在钱塘江畔拦劫渔民.刚才有士兵来报,又有一群巨钳将在钱塘江欺负百姓,还打了朝廷的士兵.{player}可否代为去教训一下它们?""}]","[{200000046:""你杀退巨钳将的事迹,陈塘关百姓人人乐道,我代陈塘关百姓谢过了.""}]","{200000046:""龙王三太子的恶行附近百姓人人切齿,现在连他几个手下都如此猖狂.""}",,0,"去{inst10008|100018,钱塘江畔}击杀30只{inst10008|100018,巨钳将}",0,86,88,43,0,{100018:30},,,,,,,,,,,,,,,,,
10132,哪吒问世,1,,0,,0,,,,0,0,0,0,0,0,0,200000046,200000047,"[{200000046:""昨夜夫人终于诞下一婴儿,不过此婴甚怪,诞下几个时辰便能说会走,我疑是妖物,欲举剑斩之,岂料夫人挺身阻拦,我现在亦无可奈何.""}]","[{200000047:""幸好我挺身阻拦,不然小儿早而夭折.""}]","{200000046:""婴儿去向只有夫人才知晓.""}",,0,0,0,87,89,44,0,,,,,,,,,,,,,,,,,,
10133,天命福星1,1,,0,,0,,,,0,0,0,0,0,0,0,200000047,200000048,"[{200000047:""当晚深夜,突然一阵金光射入将我儿带走,直飞莲香池方向,现在我亦不知小儿生死.""}]","[{200000048:""九转灵珠显尘世,莲花蒂落汇天际.今随太乙金光洞,他朝降妖耀天庭.""}]","{200000047:""我儿现在如何了?""}",,0,0,0,88,90,44,0,,,,,,,,,,,,,,,,,,
10134,天命福星2,1,,0,,0,,,,0,0,0,0,0,0,0,200000046,200000046,"[{200000046:""太乙..?金光洞..?莫非是乾元山金光洞的太乙真人.若真是得到此真人教化,我儿他日大器必成.""}]","[{200000046:""我儿之事麻烦少侠了.""}]",,,0,0,0,89,91,45,0,,,,,,,,,,,,,,,,,,
10135,东海来犯,1,,0,,0,,,,0,0,0,0,0,0,0,200000046,200000049,"[{200000046:""早日击退的龙宫巨钳将现在又再来犯,这次还带来了其他龙族帮手,来找我麻烦,附近的百姓也殃及池鱼,我现在就去和龙王交涉,少侠请帮忙去抵挡一下.""}]","[{200000049:""岩龟将已经领略了{player}的厉害,暂时退散了.""}]","{200000046:""我去和龙王交涉,让他召回他龙族的兵将.""}",,0,"去{inst10008|10001,钱塘江畔}击杀30只岩龟将{inst10008|10001,岩龟将}",0,90,92,45,0,,,,,,,,,,,,,,,,,,
10136,东海撒泼,1,,0,,0,,,,0,0,0,0,0,0,0,200000046,200000046,"[{200000046:""这次去龙王庙与龙王三太子交涉,他说有个姓李的小孩打伤了巡海夜叉,还说李姓小孩与我有关,所以才叫龙族兵将上岸闹事.我两个儿子都不在陈塘关,这分明是借口嘛!""}]","[{200000046:""龙王三太子真是无理取闹,要不是看在他是东海龙王的儿子,早就拿他法办了.""}]",,,0,0,0,91,93,46,0,,,,,,,,,,,,,,,,,,
10137,强抢民女,1,,0,,0,,,,0,0,0,0,0,0,0,200000050,200000051,"[{200000050:""呜!!呜!!!我的小孙女啊!刚才来了一群妖怪,张得虾蟹摸样,把我的小孙女抢走了,跑去龙王庙那边了!""}]","[{200000051:""破旧的庙宇.""}]","{200000050:""什么世道啊?妖怪出来抢人啦!""}",,0,0,0,92,94,46,0,,,,,,,,,,,,,,,,,,
10138,怒拆龙庙,1,,0,,0,,,,0,0,0,0,0,0,0,200000051,200000050,"[{player}:""只有一个破庙,龙王去那了,找不到人,先砸了龙王庙再说.""}]","[{200000050:""我可怜的小孙女啊!现在都不知去向了.""}]",,,0,0,0,93,95,47,0,,,,,,,,,,,,,,,,,,
10139,主持公道,1,,0,,0,,,,0,0,0,0,0,0,0,200000050,200000046,"[{200000050:""龙族们天天来村子里闹,开始只是吓唬吓唬村民,之后就开始欺负村民.我们向李总兵上报,可是李总兵一点都不管.现在都龙族都开始抢人了,都怪李总兵一直忍让龙族.""}]","[{200000046:""少侠为何怒气冲冲.""}]","{200000050:""一定要让李总兵为我主持公道啊!""}",,0,0,0,94,96,47,0,,,,,,,,,,,,,,,,,,
10140,朝歌急召,1,,0,,0,,,,0,0,0,0,0,0,0,200000046,200000020,"[{200000046:""此事已有士兵来报,龙王三太子必须要惩治一下他,我已点兵,准备亲自带兵向三太子要人,少侠勿恼火,交给我等去办就行.刚才武成王黄飞虎派人来召少侠,请少侠速速到朝歌武成王处一趟.""}]","[{200000020:""少侠到来正好,皇上有机密要事召你.""}]","{200000046:""此地发生之事,我全权负责,请少侠速速到武成王处.""}",,0,0,0,95,97,48,0,,,,,,,,,,,,,,,,,,
10141,西岐来客,1,,0,,0,,,,0,0,0,0,0,0,0,200000018,200000020,"[{200000018:""西伯侯姬昌之子来朝面圣,本来一方诸侯亲眷面圣本是常事,但此人心高气傲,由于琴艺出众深得妲己器重,其后更加目中无人.经常借故亲近后宫,完全不顾伦理纲常,甚是可恶.昨夜竟然私携一宫女出宫,实在令朕忍无可忍,你与武成王速去查证查证.""}]","[{200000020:""此事我已暗中派人调查,已有眉目.""}]","{200000018:""虽然伯邑考为西伯侯之子,但如若犯事亦与庶民同罪.""}",,0,0,0,96,98,48,0,,,,,,,,,,,,,,,,,,
10142,追查邑考,1,,0,,0,,,,0,0,0,0,0,0,0,200000020,200000046,"[{200000020:""昨夜南门守城士兵来报,有一儒士携一名貌似宫女的女眷驾马车出城,其状态嚣张跋扈,根本就不像一个文人儒士马车朝陈塘关飞奔去了.你到陈塘关李靖处查查有什么线索.""}]","[{200000046:""据护卫来报,昨夜的确有一马车冲关来到陈塘关.""}]","{200000020:""估计伯邑考已经携宫女向陈塘关去了.""}",,0,0,0,97,99,49,0,,,,,,,,,,,,,,,,,,
10143,追查真相,1,,0,,0,,,,0,0,0,0,0,0,0,200000046,200000052,"[{200000046:""马车从关口一直冲向钱塘江畔,最后在钱塘江畔损毁.但是,士兵在损毁的马车上确没有发现有人.""}]","[{200000052:""一辆已经损坏的马车,里面空无一物.""}]","{200000046:""马车附近有什么发现吗?""}",,0,0,0,98,100,49,0,,,,,,,,,,,,,,,,,,
10144,元凶乍现,1,,0,,0,,,,0,0,0,0,0,0,0,200000052,200000046,"[{200000052:""此等是何物?从未见过,只好回去问问李总兵了.""}]","[{200000046:""此甲片为龙族的鳞片,只有拥有龙族血统的真龙身上才有,难道此事又与龙王三太子这个孽障有关?""}]",,,0,0,0,99,101,50,0,,,,,,,,,,,,,,,,,,
10145,捣毁龙宫,1,,0,,0,,,,0,0,0,0,0,0,0,200000046,200000018,"[{200000046:""此事果真与龙族有关,我一直忍让龙族,是因为它们是上天派来管理人间风雨之神,但是人间也有人间的规矩,岂容一个龙族扰乱人间,我要出兵向龙王要人问罪,这回要龙族知道我李靖也不是好欺负的.我带兵直接与龙王对持,少侠你偷偷潜入东海龙宫救伯邑考和被劫村民.""}]","[{200000018:""龙王三太子未免也太长猖狂吧.”}]","{200000046:""少侠准备好潜入东海龙宫了吗?""}",,0,0,0,100,102,50,0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20001,广交仙缘,2,,0,,0,1,,,0,,0,0,0,0,0,200000002,200000002,"[{200000002:""所谓孤掌难鸣,独木难支.此次众仙下凡,大家可是各怀鬼胎.你得团结我教中人,一来彼此有个照应,二来,没那么容易被两教人迫害.""}]","[{player}:""谢谢教主指点.""}]",,,去云渡天找{200000002元始天尊},去云渡天找{200000002元始天尊},去云渡天找{200000002元始天尊},0,0,10,0,,,,,,,,,,,,,,,,,,
20002,广交仙缘,2,,0,,0,2,,,0,,0,0,0,0,0,200000003,200000003,"[{200000003:""所谓孤掌难鸣,独木难支.此次众仙下凡,大家可是各怀鬼胎.你得团结我教中人,一来彼此有个照应,二来,没那么容易被两教人迫害.""}]","[{player}:""谢谢教主指点.""}]",,,去云渡天找{200000003通天教主},去云渡天找{200000003通天教主},去云渡天找{200000003通天教主},0,0,10,0,,,,,,,,,,,,,,,,,,
20003,广交仙缘,2,,0,,0,3,,,0,,0,0,0,0,0,200000004,200000004,"[{200000004:""所谓孤掌难鸣,独木难支.此次众仙下凡,大家可是各怀鬼胎.你得团结我教中人,一来彼此有个照应,二来,没那么容易被两教人迫害.""}]","[{player}:""谢谢教主指点.""}]",,,去云渡天找{200000004接引道人},去云渡天找{200000004接引道人},去云渡天找{200000004接引道人},0,0,10,0,,,,,,,,,,,,,,,,,,
20004,组队杀敌1,2,,0,,0,,,,0,,0,0,0,0,0,200000010,200000010,"[{200000010:""打怪慢,升级难,组队可以帮你忙.升级容易经验翻,一起娱乐更健康.""}]","[{player}:""知道了.""}]",,,去无量天找{200000011守园仙童},0,0,0,0,11,0,,,,,,,,,,,,,,,,,,
20005,游历朝歌1,2,,0,,0,1,,,0,,0,0,0,0,0,200000014,200000014,"[{200000014:""朝歌城经过商朝管治了800多年,代代帝王管理有方,使得大商天下国泰民安.朝歌城内更是聚集了天下能人异士,游道散仙.他们经常在这里互相交流,学习.有时候连一些洗练成形的妖怪也会出现.""}]","[{player}:""果然是一派繁华景象.""}]",,,去朝歌找{200000014阐教缘引人},去朝歌找{200000014阐教缘引人},去朝歌找{200000014阐教缘引人},0,2,20,0,,,,,,,,,,,,,,,,,,
20006,游历朝歌1,2,,0,,0,2,,,0,,0,0,0,0,0,200000015,200000015,"[{200000015:""朝歌城经过商朝管治了800多年,代代帝王管理有方,使得大商天下国泰民安.朝歌城内更是聚集了天下能人异士,游道散仙.他们经常在这里互相交流,学习.有时候连一些洗练成形的妖怪也会出现.""}]","[{player}:""果然是一派繁华景象.""}]",,,去朝歌找{200000015截教缘引人},去朝歌找{200000015截教缘引人},去朝歌找{200000015截教缘引人},0,2,20,0,,,,,,,,,,,,,,,,,,
20007,游历朝歌1,2,,0,,0,3,,,0,,0,0,0,0,0,200000016,200000016,"[{200000016:""朝歌城经过商朝管治了800多年,代代帝王管理有方,使得大商天下国泰民安.朝歌城内更是聚集了天下能人异士,游道散仙.他们经常在这里互相交流,学习.有时候连一些洗练成形的妖怪也会出现.""}]","[{player}:""果然是一派繁华景象.""}]",,,去朝歌找{200000016西方教缘引人},去朝歌找{200000016西方教缘引人},去朝歌找{200000016西方教缘引人},0,2,20,0,,,,,,,,,,,,,,,,,,
20008,游历朝歌2,2,,0,,0,1,,,0,,0,0,0,0,0,200000014,200000021,"[{200000014:""朝歌城百业兴旺,其中武器行里更是人来人往,不少经过此地的云游道士,往来客商都到他那里买件防身的武器.你去武器行瞧瞧,必有收获.""}]","[{200000021:""阁下好眼光,全城就我这里武器装备最好.""}]","{200000014:""一件称手的武器,是来到人间必备的.""}",,去朝歌找{200000014阐教缘引人},去朝歌找{200000021武器行掌柜},去朝歌找{200000021武器行掌柜},1,3,20,0,,,,,,,,,,,,,,,,,,
20009,游历朝歌2,2,,0,,0,2,,,0,,0,0,0,0,0,200000015,200000021,"[{200000015:""朝歌城百业兴旺,其中武器行里更是人来人往,不少经过此地的云游道士,往来客商都到他那里买件防身的武器.你去武器行瞧瞧,必有收获.""}]","[{200000021:""阁下好眼光,全城就我这里武器装备最好.""}]","{200000015:""一件称手的武器,是来到人间必备的.""}",,去朝歌找{200000015截教缘引人},去朝歌找{200000021武器行掌柜},去朝歌找{200000021武器行掌柜},1,3,20,0,,,,,,,,,,,,,,,,,,
20010,游历朝歌2,2,,0,,0,3,,,0,,0,0,0,0,0,200000016,200000021,"[{200000016:""朝歌城百业兴旺,其中武器行里更是人来人往,不少经过此地的云游道士,往来客商都到他那里买件防身的武器.你去武器行瞧瞧,必有收获.""}]","[{200000021:""阁下好眼光,全城就我这里武器装备最好.""}]","{200000016:""一件称手的武器,是来到人间必备的.""}",,去朝歌找{200000016西方教缘引人},去朝歌找{200000021武器行掌柜},去朝歌找{200000021武器行掌柜},1,3,20,0,,,,,,,,,,,,,,,,,,
20011,欠债还钱,2,,0,,0,,,,0,,0,0,0,0,0,200000021,200000030,"[{200000021:""天下每件武器都有一个很厉害的隐藏属性,只要发挥出来,就能让武器发光发亮,不过我现在没空,防具行掌柜之前借了我一些钱,我要去追债.要不比帮我去追讨一下,回来我告诉你武器的秘密.""}]","[{2017:""呀!这么快就追钱啦!.""}]","{200000021:""钱都追回来了吗?""}",,去朝歌找{200000021武器行掌柜},去朝歌找{200000030防具行掌柜},去朝歌找{200000030防具行掌柜},2,4,21,0,,,,,,,,,,,,,,,,,,
20012,成功追讨,2,,0,,0,,,,0,,0,0,0,0,0,200000030,200000021,"[{200000030:""来,这是欠武器行掌柜的钱,麻烦阁下代为送过去.""}]","[{200000021:""阁下做事真妥当,我送你一件武器.""}]","{200000030:""已经连本带利了,还不够么?""}",,去朝歌找{200000030防具行掌柜},去朝歌找{200000021武器行掌柜},去朝歌找{200000021武器行掌柜},3,5,21,0,,,,,,,,,,,,,,,,,,
20013,洗练教学,2,,0,,0,,,,0,,0,0,0,0,0,200000021,200000021,"[{200000021:""神兵武器都可以通过升级来提升自身属性.""}]","[{200000021:""武器经过升级之后，威力大大增强了许多吧.""}]",,,去朝歌找{200000021武器行掌柜},去朝歌找{200000021武器行掌柜},去朝歌找{200000021武器行掌柜},4,6,21,0,,,,,,,,,,,,,,,,,,
20014,互相帮忙1,2,,0,,0,,,,0,,0,0,0,0,0,200000030,200000019,"[{200000030:""朝歌城里人人都很和谐,那是因为个个都懂得相互帮忙,刚才药材铺掌柜叫我去冀州帮他采集灵芝10个个给他,阁下有空闲就帮个忙吧.""}]","[{200000019:""灵芝正好缺货.""}]","{200000030:""帮个忙吧,必有酬报.""}",,去朝歌找{200000030防具行掌柜},去冀州采集{11005灵芝},去朝歌找{200000019药材铺老板},0,2,21,0,,{11005:10},{11005:10},,,,,,,,,,,,,,,
20015,互相帮忙2,2,,0,,0,,,,0,,0,0,0,0,0,200000019,200000030,"[{200000019:""阁下可真所谓雪中送炭啊,辛苦了,你去和防具行掌柜说一声,灵芝我已经收到了.""}]","[{200000030:""药材送到就好,何须言谢.""}]","{200000019:""防具行掌柜为人诚信有加,是值得一交的好人.""}",,去朝歌找{200000019药材铺老板},去朝歌找{200000030防具行掌柜},去朝歌找{200000030防具行掌柜},1,3,21,0,,,,,,,,,,,,,,,,,,
20016,合成首饰,2,,0,,0,,,,0,,0,0,0,0,0,200000030,200000030,"[{200000030:""我刚才送你的那套首饰,其实可以不用去买的用装备合成便行.""}]","[{{player}:""谢谢掌柜教导.""}]",,,去朝歌找{200000030防具行掌柜},去朝歌找{200000030防具行掌柜},去朝歌找{200000030防具行掌柜},2,0,21,0,,,,,,,,,,,,,,,,,,
20017,天兵神器,2,,0,,0,,,,0,,0,0,0,0,0,200000031,200000031,"[{200000031:""你可知道无论武器防具都有灵性,如果武器灵性与主人技能想呼应,那就真是天下无敌了,不过装备的灵性不是随便就能发挥出来的.""}]","[{{player}:""得掌柜点化,我已经觉得天下无敌了.""}]",,,去朝歌找{200000031铸造行老板},去朝歌找{200000031铸造行老板},去朝歌找{200000031铸造行老板},0,2,24,0,,,,,,,,,,,,,,,,,,
